"Artist","Book","Filename","S3Path","Size","LastModified"
"James Taylor","James Taylor - James Taylor Songbook","James Taylor - Night Owl.pdf","James Taylor/James Taylor - James Taylor Songbook/Songs/James Taylor - Night Owl.pdf","546245","2026-01-26 23:22:56"
"James Taylor","James Taylor - James Taylor Songbook","James Taylor - Oh Susanna.pdf","James Taylor/James Taylor - James Taylor Songbook/Songs/James Taylor - Oh Susanna.pdf","599769","2026-01-26 23:22:58"
"James Taylor","James Taylor - James Taylor Songbook","James Taylor - Riding On A Railroad.pdf","James Taylor/James Taylor - James Taylor Songbook/Songs/James Taylor - Riding On A Railroad.pdf","1063887","2026-01-26 23:22:57"
"James Taylor","James Taylor - James Taylor Songbook","James Taylor - Shower The People.pdf","James Taylor/James Taylor - James Taylor Songbook/Songs/James Taylor - Shower The People.pdf","1076163","2026-01-26 23:22:57"
"James Taylor","James Taylor - James Taylor Songbook","James Taylor - Song For You Far Away.pdf","James Taylor/James Taylor - James Taylor Songbook/Songs/James Taylor - Song For You Far Away.pdf","3340514","2026-01-26 23:22:56"
"James Taylor","James Taylor - James Taylor Songbook","James Taylor - Suite For 20g.pdf","James Taylor/James Taylor - James Taylor Songbook/Songs/James Taylor - Suite For 20g.pdf","1594951","2026-01-26 23:22:57"
"James Taylor","James Taylor - James Taylor Songbook","James Taylor - Sweet Baby James.pdf","James Taylor/James Taylor - James Taylor Songbook/Songs/James Taylor - Sweet Baby James.pdf","1130334","2026-01-26 23:22:56"
"James Taylor","James Taylor - James Taylor Songbook","James Taylor - That's Why I'm Here.pdf","James Taylor/James Taylor - James Taylor Songbook/Songs/James Taylor - That's Why I'm Here.pdf","1201319","2026-01-26 23:22:57"
"James Taylor","James Taylor - James Taylor Songbook","James Taylor - You Can Close Your Eyes.pdf","James Taylor/James Taylor - James Taylor Songbook/Songs/James Taylor - You Can Close Your Eyes.pdf","1066768","2026-01-26 23:22:57"
"James Taylor","James Taylor - James Taylor Songbook","James Taylor - You've Got A Friend.pdf","James Taylor/James Taylor - James Taylor Songbook/Songs/James Taylor - You've Got A Friend.pdf","1086636","2026-01-26 23:22:58"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Blossom.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Blossom.pdf","1017771","2026-01-26 23:32:25"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Brighten Your Night With My Day.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Brighten Your Night With My Day.pdf","1891160","2026-01-26 23:32:25"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Carolina In My Mind.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Carolina In My Mind.pdf","1193922","2026-01-26 23:32:26"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Don't Talk Now.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Don't Talk Now.pdf","1843241","2026-01-26 23:32:25"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Fire And Rain.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Fire And Rain.pdf","2546700","2026-01-26 23:32:25"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Lo And Behold.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Lo And Behold.pdf","768983","2026-01-26 23:32:26"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Night Owl.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Night Owl.pdf","2735670","2026-01-26 23:32:26"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Oh Baby Don't Loose Your Lip On Me.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Oh Baby Don't Loose Your Lip On Me.pdf","2028053","2026-01-26 23:32:25"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Rainy Day Man.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Rainy Day Man.pdf","2280898","2026-01-26 23:32:25"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Something In The Way She Moves.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Something In The Way She Moves.pdf","1079711","2026-01-26 23:32:25"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Steam Roller.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Steam Roller.pdf","916155","2026-01-26 23:32:25"
"James Taylor","James Taylor - James Taylor [pvg Book]","James Taylor - Sweet Baby James.pdf","James Taylor/James Taylor - James Taylor [pvg Book]/Songs/James Taylor - Sweet Baby James.pdf","722054","2026-01-26 23:32:25"
"James Taylor","James Taylor - That's Why I'm Here [pvg Book]","James Taylor - Everyday.pdf","James Taylor/James Taylor - That's Why I'm Here [pvg Book]/Songs/James Taylor - Everyday.pdf","283759","2026-01-26 23:08:21"
"James Taylor","James Taylor - That's Why I'm Here [pvg Book]","James Taylor - Limousine Driver.pdf","James Taylor/James Taylor - That's Why I'm Here [pvg Book]/Songs/James Taylor - Limousine Driver.pdf","821560","2026-01-26 23:08:21"
"James Taylor","James Taylor - That's Why I'm Here [pvg Book]","James Taylor - Mona.pdf","James Taylor/James Taylor - That's Why I'm Here [pvg Book]/Songs/James Taylor - Mona.pdf","286457","2026-01-26 23:08:21"
"James Taylor","James Taylor - That's Why I'm Here [pvg Book]","James Taylor - Only A Dream In Rio.pdf","James Taylor/James Taylor - That's Why I'm Here [pvg Book]/Songs/James Taylor - Only A Dream In Rio.pdf","1275611","2026-01-26 23:08:21"
"James Taylor","James Taylor - That's Why I'm Here [pvg Book]","James Taylor - That's Why I'm Here.pdf","James Taylor/James Taylor - That's Why I'm Here [pvg Book]/Songs/James Taylor - That's Why I'm Here.pdf","929934","2026-01-26 23:08:21"
"James Taylor","James Taylor - That's Why I'm Here [pvg Book]","James Taylor - The Man Who Shot Liberty Valance.pdf","James Taylor/James Taylor - That's Why I'm Here [pvg Book]/Songs/James Taylor - The Man Who Shot Liberty Valance.pdf","358962","2026-01-26 23:08:21"
"Jim Croce","Jim Croce - Acoustic Fingerstyle Video Guitar Lessons","Jim Croce - I'll Have To Say I Love You In A Song.pdf","Jim Croce/Jim Croce - Acoustic Fingerstyle Video Guitar Lessons/Songs/Jim Croce - I'll Have To Say I Love You In A Song.pdf","6701341","2026-01-26 22:46:58"
"John Denver","John Denver - Anthology [pvg]","John Denver - Autograph.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Autograph.pdf","733145","2026-01-26 23:13:08"
"John Denver","John Denver - Anthology [pvg]","John Denver - Back Home Again.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Back Home Again.pdf","682469","2026-01-26 23:13:08"
"John Denver","John Denver - Anthology [pvg]","John Denver - Dreamland Express.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Dreamland Express.pdf","2325578","2026-01-26 23:13:08"
"John Denver","John Denver - Anthology [pvg]","John Denver - Flying For Me.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Flying For Me.pdf","3366007","2026-01-26 23:13:08"
"John Denver","John Denver - Anthology [pvg]","John Denver - How Can I Leave You Again.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - How Can I Leave You Again.pdf","3305886","2026-01-26 23:13:08"
"John Denver","John Denver - Anthology [pvg]","John Denver - I Guess He'd Rather Be In Colorado.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - I Guess He'd Rather Be In Colorado.pdf","658021","2026-01-26 23:13:08"
"John Denver","John Denver - Anthology [pvg]","John Denver - Joseph & Joe.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Joseph & Joe.pdf","442788","2026-01-26 23:13:08"
"John Denver","John Denver - Anthology [pvg]","John Denver - My Sweet Lady.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - My Sweet Lady.pdf","666419","2026-01-26 23:13:09"
"John Denver","John Denver - Anthology [pvg]","John Denver - Never A Doubt.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Never A Doubt.pdf","821571","2026-01-26 23:13:09"
"John Denver","John Denver - Anthology [pvg]","John Denver - Poems, Prayers And Promises.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Poems, Prayers And Promises.pdf","348912","2026-01-26 23:13:09"
"John Denver","John Denver - Anthology [pvg]","John Denver - Rhymes And Reasons.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Rhymes And Reasons.pdf","722833","2026-01-26 23:13:09"
"John Denver","John Denver - Anthology [pvg]","John Denver - Rocky Mountain High.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Rocky Mountain High.pdf","1181527","2026-01-26 23:13:09"
"John Denver","John Denver - Anthology [pvg]","John Denver - Seasons Of The Heart.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Seasons Of The Heart.pdf","3051551","2026-01-26 23:13:09"
"John Denver","John Denver - Anthology [pvg]","John Denver - What One Man Can Do.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - What One Man Can Do.pdf","1353167","2026-01-26 23:13:09"
"John Denver","John Denver - Anthology [pvg]","John Denver - Windsong.pdf","John Denver/John Denver - Anthology [pvg]/Songs/John Denver - Windsong.pdf","759102","2026-01-26 23:13:09"
"John Denver","John Denver - Anthology","John Denver - American Child.pdf","John Denver/John Denver - Anthology/Songs/John Denver - American Child.pdf","2137081","2026-01-26 23:13:13"
"John Denver","John Denver - Anthology","John Denver - Eclipse.pdf","John Denver/John Denver - Anthology/Songs/John Denver - Eclipse.pdf","177966","2026-01-26 23:13:14"
"John Denver","John Denver - Anthology","John Denver - For You.pdf","John Denver/John Denver - Anthology/Songs/John Denver - For You.pdf","872401","2026-01-26 23:13:14"
"John Denver","John Denver - Anthology","John Denver - Grandma's Feather Bed.pdf","John Denver/John Denver - Anthology/Songs/John Denver - Grandma's Feather Bed.pdf","226254","2026-01-26 23:13:14"
"John Denver","John Denver - Anthology","John Denver - Heart To Heart.pdf","John Denver/John Denver - Anthology/Songs/John Denver - Heart To Heart.pdf","396525","2026-01-26 23:13:14"
"John Denver","John Denver - Anthology","John Denver - I Want To Live.pdf","John Denver/John Denver - Anthology/Songs/John Denver - I Want To Live.pdf","1032534","2026-01-26 23:13:14"
"John Denver","John Denver - Anthology","John Denver - I'd Rather Be A Cowboy (lady's Chains).pdf","John Denver/John Denver - Anthology/Songs/John Denver - I'd Rather Be A Cowboy (lady's Chains).pdf","565801","2026-01-26 23:13:14"
